ZIP,Territory_Name,Region_Name
53211,"Milwaukee, WI",West
53212,"Milwaukee, WI",West
53213,"Milwaukee, WI",West
53214,"Milwaukee, WI",West
53215,"Milwaukee, WI",West
53216,"Milwaukee, WI",West
53217,"Milwaukee, WI",West
53218,"Milwaukee, WI",West
53219,"Milwaukee, WI",West
53220,"Milwaukee, WI",West
53221,"Milwaukee, WI",West
53222,"Milwaukee, WI",West
53223,"Milwaukee, WI",West
53224,"Milwaukee, WI",West
53225,"Milwaukee, WI",West
53226,"Milwaukee, WI",West
53227,"Milwaukee, WI",West
53228,"Milwaukee, WI",West
53233,"Milwaukee, WI",West
53234,"Milwaukee, WI",West
53235,"Milwaukee, WI",West
53237,"Milwaukee, WI",West
53259,"Milwaukee, WI",West
53263,"Milwaukee, WI",West
53267,"Milwaukee, WI",West
53268,"Milwaukee, WI",West
53274,"Milwaukee, WI",West
53278,"Milwaukee, WI",West
53288,"Milwaukee, WI",West
53290,"Milwaukee, WI",West
53293,"Milwaukee, WI",West
53295,"Milwaukee, WI",West
53401,"Milwaukee, WI",West
53402,"Milwaukee, WI",West
53403,"Milwaukee, WI",West
53404,"Milwaukee, WI",West
53405,"Milwaukee, WI",West
53406,"Milwaukee, WI",West
53407,"Milwaukee, WI",West
53408,"Milwaukee, WI",West
53501,"Madison, WI",West
53505,"Milwaukee, WI",West
53511,"Madison, WI",West
53512,"Madison, WI",West
53525,"Madison, WI",West
53536,"Madison, WI",West
53537,"Madison, WI",West
53538,"Milwaukee, WI",West
53542,"Madison, WI",West
53545,"Madison, WI",West
53546,"Madison, WI",West
53547,"Madison, WI",West
53548,"Madison, WI",West
53549,"Milwaukee, WI",West
53557,"Milwaukee, WI",West
53563,"Madison, WI",West
53576,"Madison, WI",West
53579,"Milwaukee, WI",West
53585,"Milwaukee, WI",West
53916,"Milwaukee, WI",West
53919,"Milwaukee, WI",West
53922,"Milwaukee, WI",West
53931,"Milwaukee, WI",West
53933,"Milwaukee, WI",West
53939,"Milwaukee, WI",West
53946,"Milwaukee, WI",West
53947,"Milwaukee, WI",West
53956,"Milwaukee, WI",West
53957,"Milwaukee, WI",West
53963,"Milwaukee, WI",West
54101,"Milwaukee, WI",West
54102,"Milwaukee, WI",West
54103,"Milwaukee, WI",West
54104,"Milwaukee, WI",West
54106,"Milwaukee, WI",West
54107,"Milwaukee, WI",West
54110,"Milwaukee, WI",West
54111,"Milwaukee, WI",West
54112,"Milwaukee, WI",West
54113,"Milwaukee, WI",West
54114,"Milwaukee, WI",West
54115,"Milwaukee, WI",West
54119,"Milwaukee, WI",West
54120,"Milwaukee, WI",West
54121,"Milwaukee, WI",West
54123,"Milwaukee, WI",West
54124,"Milwaukee, WI",West
54125,"Milwaukee, WI",West
54126,"Milwaukee, WI",West
54127,"Milwaukee, WI",West
54128,"Milwaukee, WI",West
54129,"Milwaukee, WI",West
54130,"Milwaukee, WI",West
54131,"Milwaukee, WI",West
54135,"Milwaukee, WI",West
54136,"Milwaukee, WI",West
54137,"Milwaukee, WI",West
54138,"Milwaukee, WI",West
54139,"Milwaukee, WI",West
54140,"Milwaukee, WI",West
54141,"Milwaukee, WI",West
54143,"Milwaukee, WI",West
54149,"Milwaukee, WI",West
54150,"Milwaukee, WI",West
54151,"Milwaukee, WI",West
54152,"Milwaukee, WI",West
54153,"Milwaukee, WI",West
54154,"Milwaukee, WI",West
54155,"Milwaukee, WI",West
54156,"Milwaukee, WI",West
54157,"Milwaukee, WI",West
54159,"Milwaukee, WI",West
54160,"Milwaukee, WI",West
54161,"Milwaukee, WI",West
54162,"Milwaukee, WI",West
54165,"Milwaukee, WI",West
54166,"Milwaukee, WI",West
54169,"Milwaukee, WI",West
54170,"Milwaukee, WI",West
54171,"Milwaukee, WI",West
54173,"Milwaukee, WI",West
54174,"Milwaukee, WI",West
54175,"Milwaukee, WI",West
54177,"Milwaukee, WI",West
54180,"Milwaukee, WI",West
54182,"Milwaukee, WI",West
54201,"Milwaukee, WI",West
54202,"Milwaukee, WI",West
54204,"Milwaukee, WI",West
54205,"Milwaukee, WI",West
54207,"Milwaukee, WI",West
54208,"Milwaukee, WI",West
54209,"Milwaukee, WI",West
54210,"Milwaukee, WI",West
54211,"Milwaukee, WI",West
54212,"Milwaukee, WI",West
54213,"Milwaukee, WI",West
54214,"Milwaukee, WI",West
54215,"Milwaukee, WI",West
54216,"Milwaukee, WI",West
54217,"Milwaukee, WI",West
54220,"Milwaukee, WI",West
54221,"Milwaukee, WI",West
54226,"Milwaukee, WI",West
54227,"Milwaukee, WI",West
54228,"Milwaukee, WI",West
54229,"Milwaukee, WI",West
54230,"Milwaukee, WI",West
54232,"Milwaukee, WI",West
54234,"Milwaukee, WI",West
54235,"Milwaukee, WI",West
54240,"Milwaukee, WI",West
54241,"Milwaukee, WI",West
54245,"Milwaukee, WI",West
54246,"Milwaukee, WI",West
54247,"Milwaukee, WI",West
54301,"Milwaukee, WI",West
54302,"Milwaukee, WI",West
54303,"Milwaukee, WI",West
54304,"Milwaukee, WI",West
54305,"Milwaukee, WI",West
54306,"Milwaukee, WI",West
54307,"Milwaukee, WI",West
54308,"Milwaukee, WI",West
54311,"Milwaukee, WI",West
54313,"Milwaukee, WI",West
54324,"Milwaukee, WI",West
54344,"Milwaukee, WI",West
54409,"Milwaukee, WI",West
54414,"Milwaukee, WI",West
54416,"Milwaukee, WI",West
54418,"Milwaukee, WI",West
54424,"Milwaukee, WI",West
54427,"Milwaukee, WI",West
54428,"Milwaukee, WI",West
54429,"Milwaukee, WI",West
54430,"Milwaukee, WI",West
54432,"Milwaukee, WI",West
54450,"Milwaukee, WI",West
54462,"Milwaukee, WI",West
54463,"Milwaukee, WI",West
54464,"Milwaukee, WI",West
54465,"Milwaukee, WI",West
54485,"Milwaukee, WI",West
54486,"Milwaukee, WI",West
54491,"Milwaukee, WI",West
54499,"Milwaukee, WI",West
54511,"Milwaukee, WI",West
54512,"Milwaukee, WI",West
54519,"Milwaukee, WI",West
54521,"Milwaukee, WI",West
54529,"Milwaukee, WI",West
54531,"Milwaukee, WI",West
54538,"Milwaukee, WI",West
54539,"Milwaukee, WI",West
54540,"Milwaukee, WI",West
54541,"Milwaukee, WI",West
54542,"Milwaukee, WI",West
54543,"Milwaukee, WI",West
54545,"Milwaukee, WI",West
54554,"Milwaukee, WI",West
54557,"Milwaukee, WI",West
54558,"Milwaukee, WI",West
54560,"Milwaukee, WI",West
54561,"Milwaukee, WI",West
54562,"Milwaukee, WI",West
54566,"Milwaukee, WI",West
54568,"Milwaukee, WI",West
54901,"Milwaukee, WI",West
54902,"Milwaukee, WI",West
54903,"Milwaukee, WI",West
54904,"Milwaukee, WI",West
54906,"Milwaukee, WI",West
54911,"Milwaukee, WI",West
54912,"Milwaukee, WI",West
54913,"Milwaukee, WI",West
54914,"Milwaukee, WI",West
54915,"Milwaukee, WI",West
54919,"Milwaukee, WI",West
54922,"Milwaukee, WI",West
54923,"Milwaukee, WI",West
54926,"Milwaukee, WI",West
54927,"Milwaukee, WI",West
54928,"Milwaukee, WI",West
54929,"Milwaukee, WI",West
54931,"Milwaukee, WI",West
54932,"Milwaukee, WI",West
54933,"Milwaukee, WI",West
54934,"Milwaukee, WI",West
54935,"Milwaukee, WI",West
54936,"Milwaukee, WI",West
54937,"Milwaukee, WI",West
54940,"Milwaukee, WI",West
54941,"Milwaukee, WI",West
54942,"Milwaukee, WI",West
54944,"Milwaukee, WI",West
54945,"Milwaukee, WI",West
54946,"Milwaukee, WI",West
54947,"Milwaukee, WI",West
54948,"Milwaukee, WI",West
54949,"Milwaukee, WI",West
54950,"Milwaukee, WI",West
54952,"Milwaukee, WI",West
54956,"Milwaukee, WI",West
54957,"Milwaukee, WI",West
54960,"Milwaukee, WI",West
54961,"Milwaukee, WI",West
54962,"Milwaukee, WI",West
54963,"Milwaukee, WI",West
54964,"Milwaukee, WI",West
54965,"Milwaukee, WI",West
54967,"Milwaukee, WI",West
54968,"Milwaukee, WI",West
54969,"Milwaukee, WI",West
54970,"Milwaukee, WI",West
54971,"Milwaukee, WI",West
54974,"Milwaukee, WI",West
54976,"Milwaukee, WI",West
54977,"Milwaukee, WI",West
54978,"Milwaukee, WI",West
54979,"Milwaukee, WI",West
54980,"Milwaukee, WI",West
54981,"Milwaukee, WI",West
54982,"Milwaukee, WI",West
54983,"Milwaukee, WI",West
54984,"Milwaukee, WI",West
54985,"Milwaukee, WI",West
54986,"Milwaukee, WI",West
54990,"Milwaukee, WI",West
60001,"Milwaukee, WI",West
